cmr-smr_ow (db),vp3k,yr,y,emfmf_a_2,xr,x,qst date,deltamrr_a_2,wew (uin),opc/flare,wg,bar tilt tgt,ss-th,design,sg,lot id,bvl,vp3k_conf,doe#,nl,wafer,swa,pre-tilt lap angle,cvb type,c2 config,(2 piece) ss seed/cap,lot,th1 (cvb2x),s3-th,doe_name,program,record_mode,read_only
,40nm,20.0,18.2182,10.78792,-85,-86.028,,-6.89183,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,20.0,18.2182,11.16406,-85,-85.172,,3.78371,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,17.199,16.20169,-70,-68.908,,2.06755,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,17.199,16.62232,-70,-69.764,,4.86486,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,17.199,10.7058,-70,-70.62,,-3e-05,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,17.199,14.20404,-70,-71.476,,-2e-05,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,17.199,14.28631,-70,-72.332,,1.47683,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,17.199,12.4585,-75,-73.188,,9.5426,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,17.199,14.74413,-75,-74.044,,0.0,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,17.199,12.3858,-75,-74.9,,0.0,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,17.199,9.01331,-75,-75.756,,-1.72296,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,17.199,13.47894,-75,-77.468,,-6e-05,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,16.1798,20.55508,-55,-53.5,,1.37836,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,20.0,22.295,16.7877,-50,-48.364,,-1.0224,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,16.1798,10.6589,-50,-51.788,,4.77128,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,16.1798,17.51588,-50,-50.932,,3.75911,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,16.1798,13.2887,-50,-49.22,,5.94423,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,16.1798,9.56724,-50,-47.508,,1.29223,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,16.1798,13.85878,-65,-67.196,,-2.58443,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,16.1798,11.48982,-70,-68.908,,0.0,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,16.1798,11.29072,-70,-69.764,,-1.8796,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,15.0,16.1798,12.49547,-70,-70.62,,0.0,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,20.0,18.2182,9.1784,-60,-59.492,,5.90731,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,20.0,18.2182,14.02135,-60,-60.348,,-4.77118,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,20.0,18.2182,12.64327,-60,-62.06,,3.44586,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,20.0,18.2182,21.78448,-65,-63.772,,2.95365,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,20.0,18.2182,16.18188,-65,-64.628,,11.92816,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,20.0,18.2182,12.069,-65,-65.484,,4.77132,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
,40nm,20.0,18.2182,13.10236,-65,-66.34,,-13.78363,,SE93C 60deg,WG 18nm,89.83deg,250nm,E W950 D#2,25nm,W9GA$C36.FCA.C.,Single,40nm,Eval W950,Mid,W9GA,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/W9GA_C31D1_JULY21N,Long,550nm,doe_002,Rembrandt,CMR,Y
